card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
8H,mediumHigh,False,1,3,0,3,3,10
8C,mediumHigh,True,3,2,0,3,3,9
5C,low,True,2,1,0,2,3,7
4S,low,False,5,0,0,2,2,5
QH,high,False,3,2,4,2,0,10
4S,low,False,3,1,4,2,0,9
TS,high,False,2,0,4,2,-1,7
AS,veryhigh,False,1,-1,3,1,-1,4
6H,mediumlow,False,1,-2,3,0,-1,2
4H,low,True,3,2,2,5,0,10
5D,low,False,2,1,2,3,-3,4
3D,low,False,1,0,2,2,-3,2
8C,mediumHigh,False,2,5,0,2,2,10
2H,low,True,4,4,-2,2,2,7
KS,veryhigh,False,2,3,-2,1,2,5
AH,veryhigh,True,2,2,-2,1,2,4
7C,mediumlow,False,1,1,-2,1,2,3
AS,veryhigh,False,3,3,2,2,4,10
KH,veryhigh,True,2,2,2,2,4,9
TS,high,False,2,1,2,2,4,8
4D,low,False,4,0,1,1,4,5
KS,veryhigh,False,3,4,0,3,2,10
6C,mediumlow,True,5,3,0,3,2,9
3C,low,True,3,2,-1,2,2,6
6S,mediumlow,False,1,1,-2,2,0,2
3C,low,False,4,1,3,1,7,10
2D,low,False,1,0,2,-1,4,3
AC,veryhigh,False,3,4,1,2,4,10
TC,high,False,2,3,1,2,4,9
2S,low,False,3,2,1,2,3,7
5C,low,False,1,1,0,2,3,5
TS,high,False,2,0,0,2,2,3
5S,low,False,4,2,5,0,4,10
QD,high,False,2,1,4,0,3,7
6S,mediumlow,False,3,0,2,0,2,3
2D,low,False,2,6,1,1,1,10
7C,mediumlow,True,5,5,1,0,1,8
6H,mediumlow,False,2,4,0,0,1,6
QH,high,False,1,3,-1,0,1,4
8C,mediumHigh,True,3,2,-1,0,1,3
5H,low,False,2,2,1,6,3,10
TH,high,False,1,1,1,5,3,8
2D,low,False,4,0,1,4,3,6
AD,veryhigh,False,4,2,3,2,2,10
QC,high,False,2,1,3,2,2,9
6D,mediumlow,False,2,0,1,1,1,4
2D,low,False,1,-1,0,1,1,2
2D,low,False,3,4,2,1,4,10
QC,high,True,3,3,2,0,3,7
6S,mediumlow,False,2,2,2,0,2,5
9C,mediumHigh,False,3,3,3,1,5,10
QH,high,False,4,2,3,1,4,8
4H,low,False,3,1,3,1,3,6
AC,veryhigh,True,3,4,3,2,2,10
AS,veryhigh,False,4,3,3,2,2,9
AD,veryhigh,False,2,2,3,2,2,8
8D,mediumHigh,False,1,1,3,2,2,7
7C,mediumlow,True,2,0,3,2,2,6
6H,mediumlow,False,4,3,3,3,0,10
AD,veryhigh,False,2,2,3,3,-1,8
8H,mediumHigh,False,2,1,3,0,-2,3
TD,high,False,3,2,2,4,3,10
TC,high,True,2,1,2,4,3,9
4S,low,False,4,0,1,3,1,4
JH,high,True,2,2,3,1,5,10
8S,mediumHigh,False,1,1,-1,0,3,2
8C,mediumHigh,True,2,3,3,2,0,10
3H,low,False,4,2,1,1,0,6
QS,high,False,2,3,1,4,3,10
6C,mediumlow,False,3,2,1,4,3,9
7H,mediumlow,False,2,1,0,3,3,6
7C,mediumlow,False,2,0,0,2,2,3
JC,high,True,4,5,1,1,1,10
2C,low,True,3,4,0,1,1,8
TS,high,False,3,3,0,0,1,6
AD,veryhigh,False,1,2,0,0,1,5
2H,low,False,1,1,0,0,1,4
AD,veryhigh,True,4,5,2,2,2,10
3C,low,False,4,4,2,2,2,9
8C,mediumHigh,False,3,3,1,2,2,7
KC,veryhigh,False,1,2,0,1,1,3
9H,mediumHigh,False,1,3,0,3,6,10
9S,mediumHigh,False,3,2,0,3,4,7
QH,high,False,4,3,2,3,1,10
2H,low,False,3,2,2,3,1,9
JD,high,True,2,1,2,2,1,7
TD,high,True,1,0,2,2,1,6
8H,mediumHigh,False,2,-1,2,2,1,5
QD,high,False,1,4,2,1,2,10
9S,mediumHigh,False,4,3,2,1,2,9
TS,high,False,3,2,2,1,2,8
KS,veryhigh,False,2,1,1,-1,0,2
JH,high,False,3,2,4,1,5,10
5C,low,False,5,1,3,1,4,7
KC,veryhigh,False,3,3,2,3,3,10
4H,low,True,3,2,2,2,3,8
7S,mediumlow,False,1,1,0,2,3,5
6H,mediumlow,True,4,2,2,4,3,10
8H,mediumHigh,True,2,1,2,2,0,4
4C,low,False,2,0,2,2,-1,2
KS,veryhigh,False,4,3,2,3,4,10
KC,veryhigh,False,4,2,2,3,4,9
7S,mediumlow,False,3,1,2,3,4,8
7H,mediumlow,True,1,0,2,3,3,6
KC,veryhigh,True,3,4,1,3,3,10
AH,veryhigh,False,1,3,-2,1,3,4
KS,veryhigh,False,2,2,-2,1,3,3
JS,high,False,1,1,-2,1,3,2
QH,high,False,5,1,3,1,6,10
2H,low,False,3,0,3,0,4,6
7H,mediumlow,False,5,2,3,3,1,10
KD,veryhigh,False,2,1,0,3,0,5
8D,mediumHigh,False,1,0,0,3,0,4
AC,veryhigh,False,2,3,2,5,1,10
5C,low,False,1,2,2,5,1,9
TD,high,False,2,1,0,2,0,2
JS,high,False,6,3,4,0,4,10
8S,mediumHigh,False,5,2,4,0,4,9
QD,high,False,2,1,3,0,4,7
4S,low,False,3,2,1,3,5,10
QS,high,False,2,1,1,2,5,8
4D,low,True,1,0,1,2,5,7
9H,mediumHigh,False,2,3,2,2,2,10
2S,low,False,2,2,2,1,2,8
AH,veryhigh,False,1,1,2,1,1,6
9D,mediumHigh,False,3,0,2,1,1,5
5C,low,True,1,-1,2,1,1,4
AD,veryhigh,False,2,-2,2,1,1,3
TH,high,True,4,4,2,2,1,10
AC,veryhigh,False,3,3,1,2,0,7
6D,mediumlow,False,1,2,1,2,0,6
4H,low,True,3,1,1,1,0,4
8D,mediumHigh,False,2,2,1,3,6,10
8S,mediumHigh,True,2,1,1,1,5,6
3H,low,False,2,0,-1,1,4,2
AH,veryhigh,False,3,6,1,2,0,10
9H,mediumHigh,False,2,5,1,2,0,9
3H,low,False,1,4,-1,1,0,5
QD,high,True,2,3,-1,0,0,3
KD,veryhigh,True,1,2,-1,0,0,2
AS,veryhigh,False,3,3,4,1,3,10
AC,veryhigh,False,3,2,4,1,3,9
AH,veryhigh,False,2,1,3,1,3,7
3S,low,False,2,0,3,0,3,5
JS,high,True,5,7,0,1,0,10
TH,high,False,4,6,0,1,0,9
TS,high,True,4,5,0,1,0,8
AC,veryhigh,False,1,4,0,1,0,7
KH,veryhigh,False,3,3,0,1,0,6
AS,veryhigh,True,2,2,-1,0,-1,2
7D,mediumlow,False,3,1,5,2,1,10
2H,low,False,2,0,3,1,0,5
9C,mediumHigh,False,2,2,2,5,0,10
KH,veryhigh,False,4,1,2,5,-1,8
JS,high,False,1,0,2,5,-1,7
7H,mediumlow,True,5,4,0,4,3,10
9S,mediumHigh,False,3,3,0,3,2,7
4H,low,True,3,2,0,3,2,6
AS,veryhigh,False,1,1,0,2,2,4
KH,veryhigh,True,2,0,0,2,2,3
2C,low,False,1,-1,0,2,2,2
JC,high,True,3,4,0,3,4,10
9D,mediumHigh,False,3,3,0,2,4,8
2C,low,True,2,2,0,2,4,7
TH,high,False,1,1,0,1,4,5
9C,mediumHigh,True,1,0,0,1,3,3
9C,mediumHigh,False,3,1,4,5,1,10
AS,veryhigh,False,4,3,0,5,1,10
KD,veryhigh,False,2,2,0,5,1,9
6H,mediumlow,False,1,1,0,5,1,8
4C,low,True,1,0,0,4,-2,3
JC,high,False,4,3,4,2,2,10
AH,veryhigh,False,3,2,3,2,2,8
QC,high,False,3,1,3,2,2,7
2C,low,False,2,0,1,2,2,4
KH,veryhigh,False,2,3,3,1,4,10
5C,low,False,1,2,3,1,4,9
7S,mediumlow,True,3,1,3,1,3,7
6D,mediumlow,False,3,0,3,1,1,4
3C,low,False,3,5,2,1,1,10
TS,high,True,2,4,-1,-1,1,4
4S,low,True,1,3,-1,-1,1,3
2C,low,False,3,0,5,2,2,10
5S,low,False,2,-1,3,-1,2,4
KS,veryhigh,False,3,3,2,3,0,10
AS,veryhigh,False,2,2,2,3,0,9
8S,mediumHigh,False,1,1,2,3,0,8
TC,high,True,3,3,2,3,1,10
5S,low,False,2,2,2,3,1,9
JD,high,False,1,1,2,1,1,6
9C,mediumHigh,True,2,0,2,1,1,5
7C,mediumlow,True,3,3,1,3,4,10
2H,low,False,1,2,1,3,3,8
JS,high,False,2,1,1,2,2,5
2D,low,False,2,0,-1,2,2,2
8D,mediumHigh,False,1,2,5,0,2,10
AC,veryhigh,False,4,1,3,-1,2,6
8S,mediumHigh,True,1,0,3,-1,2,5
5D,low,False,3,1,3,3,2,10
2S,low,False,2,0,2,2,1,6
KC,veryhigh,False,3,-1,2,2,0,4
AD,veryhigh,False,5,6,0,4,1,10
5D,low,False,4,5,0,4,1,9
8D,mediumHigh,False,3,4,-1,4,1,7
9H,mediumHigh,True,3,3,-2,4,0,4
9H,mediumHigh,False,2,2,1,5,3,10
7C,mediumlow,False,2,1,0,3,1,4
9H,mediumHigh,False,4,0,6,2,1,10
