card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
2S,low,True,1,0,0,4,2,5
JS,high,True,2,2,1,3,6,10
QD,high,False,2,1,1,2,2,4
8S,mediumHigh,False,4,2,1,3,6,10
TH,high,True,1,1,0,3,6,8
TS,high,False,3,0,0,3,6,7
5D,low,False,2,-1,0,3,6,6
QD,high,False,3,2,1,5,3,10
7D,mediumlow,False,2,1,1,4,2,7
7H,mediumlow,False,2,0,1,2,0,2
AD,veryhigh,False,4,2,2,3,4,10
7H,mediumlow,False,3,1,2,3,4,9
4C,low,True,2,0,1,3,4,7
3S,low,False,6,2,5,1,1,10
8D,mediumHigh,False,1,1,5,-1,0,6
5S,low,False,4,0,4,-1,0,4
QS,high,False,3,-1,4,-1,0,3
AH,veryhigh,False,2,3,2,3,3,10
JC,high,False,4,2,2,3,3,9
TC,high,False,3,1,2,2,2,6
2S,low,True,1,0,2,2,1,4
8D,mediumHigh,True,2,3,1,3,5,10
3S,low,False,2,2,1,3,4,8
TC,high,False,3,1,1,3,3,6
6D,mediumlow,True,1,0,1,3,3,5
3C,low,False,2,-1,1,2,2,2
TD,high,True,5,5,1,2,1,10
3D,low,True,4,4,1,2,1,9
KH,veryhigh,False,3,3,1,1,0,6
AD,veryhigh,True,1,2,0,0,-1,2
KD,veryhigh,False,4,1,2,5,3,10
3S,low,False,2,0,2,5,3,9
JH,high,False,2,1,3,2,5,10
8C,mediumHigh,True,2,0,3,2,5,9
3D,low,False,2,-1,3,1,0,2
7D,mediumlow,False,3,2,2,4,1,10
JS,high,False,3,1,1,4,1,8
7C,mediumlow,False,2,0,1,4,1,7
QS,high,False,1,-1,1,3,0,4
KS,veryhigh,False,4,1,6,1,1,10
4D,low,False,2,0,6,1,1,9
3C,low,False,5,1,3,1,6,10
6C,mediumlow,False,4,0,3,-2,6,6
3D,low,False,3,1,3,6,1,10
7S,mediumlow,False,4,3,4,4,0,10
AS,veryhigh,False,3,2,4,3,-1,7
3D,low,False,3,1,4,3,-1,6
9D,mediumHigh,False,2,0,4,2,-1,4
QC,high,False,4,4,1,3,1,10
AD,veryhigh,True,2,3,1,2,1,8
2C,low,False,3,2,1,2,1,7
5H,low,False,1,1,0,2,1,5
6H,mediumlow,False,3,5,3,0,1,10
KC,veryhigh,True,4,4,3,0,0,8
TC,high,True,3,3,3,0,0,7
8S,mediumHigh,False,1,2,2,-1,0,4
4H,low,False,1,1,1,-1,0,2
TH,high,False,2,1,4,3,3,10
5D,low,True,3,0,4,3,3,9
AS,veryhigh,True,3,3,1,3,5,10
JD,high,False,3,2,1,3,5,9
AD,veryhigh,False,2,1,1,2,3,5
7S,mediumlow,True,1,0,1,2,3,4
TS,high,False,2,4,1,2,2,10
JD,high,True,3,3,0,2,2,8
AD,veryhigh,True,2,2,0,2,2,7
8S,mediumHigh,False,1,1,0,2,2,6
2C,low,False,2,0,0,0,1,2
9H,mediumHigh,False,4,2,4,3,0,10
4C,low,False,3,1,3,2,0,7
5H,low,False,2,0,3,-1,-1,2
6H,mediumlow,True,2,2,1,5,3,10
AS,veryhigh,False,4,3,2,2,2,10
5D,low,False,2,2,2,2,2,9
QS,high,False,3,1,1,1,2,6
KS,veryhigh,False,3,4,3,1,3,10
AS,veryhigh,False,2,3,3,1,3,9
5D,low,True,3,2,3,1,3,8
2H,low,False,1,1,1,0,2,3
7D,mediumlow,False,3,2,1,4,2,10
KS,veryhigh,False,3,1,1,3,0,6
TH,high,True,1,0,1,3,0,5
9H,mediumHigh,True,2,1,3,4,3,10
6D,mediumlow,False,4,0,3,3,3,8
9H,mediumHigh,False,2,5,1,2,3,10
AS,veryhigh,False,3,4,1,2,2,8
AC,veryhigh,False,3,3,1,2,2,7
KH,veryhigh,False,1,2,1,2,2,6
QS,high,False,1,1,1,2,0,3
8H,mediumHigh,False,2,1,3,2,5,10
2C,low,True,1,0,2,1,1,3
AD,veryhigh,False,5,4,3,0,4,10
QD,high,False,4,3,3,-1,3,7
KD,veryhigh,False,3,2,3,-1,3,6
7H,mediumlow,False,1,1,3,-1,3,5
4S,low,True,1,0,3,-2,3,3
5D,low,False,1,2,2,2,6,10
JC,high,False,2,1,1,1,3,4
6H,mediumlow,True,1,0,1,1,3,3
3S,low,False,1,-1,1,1,3,2
AD,veryhigh,False,4,3,2,2,2,10
5D,low,False,3,2,2,2,2,9
6S,mediumlow,False,1,1,2,2,2,8
6H,mediumlow,True,2,0,0,1,2,4
KS,veryhigh,False,2,3,4,2,0,10
2C,low,False,2,2,4,2,0,9
QD,high,True,2,1,4,1,0,7
7D,mediumlow,True,1,0,4,0,0,5
3S,low,False,1,-1,4,0,0,4
5H,low,False,2,3,2,3,1,10
JC,high,False,4,2,2,2,1,8
4D,low,True,2,1,2,2,0,6
4C,low,False,3,0,1,2,0,4
5C,low,False,3,0,2,4,5,10
8S,mediumHigh,False,3,-1,1,4,4,7
TC,high,False,4,2,4,2,3,10
9H,mediumHigh,True,3,1,4,2,3,9
4H,low,True,1,0,2,0,3,4
4C,low,True,3,1,2,4,5,10
TH,high,False,2,3,1,1,7,10
JC,high,False,3,2,0,1,7,8
8S,mediumHigh,True,3,1,0,1,7,7
7D,mediumlow,False,1,0,-1,1,6,4
KH,veryhigh,False,2,5,1,2,0,10
2D,low,True,6,4,1,2,0,9
9S,mediumHigh,False,2,3,1,1,0,7
5D,low,True,3,2,-1,0,0,3
2C,low,False,3,0,4,3,4,10
3D,low,False,5,-1,3,3,2,6
JC,high,False,4,5,1,2,3,10
TH,high,False,2,4,1,2,3,9
3C,low,False,3,3,1,2,3,8
9D,mediumHigh,True,3,2,1,2,2,6
6C,mediumlow,False,2,1,1,1,1,3
KC,veryhigh,False,2,4,1,3,1,10
QC,high,False,1,3,1,3,1,9
7H,mediumlow,False,5,2,1,3,1,8
TS,high,True,2,1,0,3,1,6
TH,high,False,3,0,0,2,0,3
AH,veryhigh,False,2,-1,0,2,0,2
5D,low,False,4,1,3,3,2,10
6S,mediumlow,True,5,5,0,3,0,10
AD,veryhigh,False,1,4,0,2,0,8
9S,mediumHigh,True,3,3,0,2,0,7
TC,high,False,1,2,-1,0,0,3
9S,mediumHigh,False,3,2,4,1,5,10
TS,high,False,2,1,2,1,4,6
KH,veryhigh,False,2,2,4,1,4,10
9H,mediumHigh,False,1,1,4,1,4,9
9S,mediumHigh,True,1,0,3,0,2,4
TD,high,False,3,-1,3,0,2,3
KS,veryhigh,False,2,2,3,4,0,10
TC,high,False,3,1,3,4,0,9
2H,low,True,1,0,2,2,0,5
JH,high,True,1,4,4,1,0,10
9S,mediumHigh,False,3,3,4,0,0,8
AC,veryhigh,False,2,2,3,0,0,6
4S,low,False,2,1,3,0,0,5
JD,high,False,1,0,3,0,-2,2
6S,mediumlow,False,1,3,2,2,4,10
6C,mediumlow,False,2,2,2,0,1,4
4C,low,False,1,1,2,-1,1,2
KC,veryhigh,False,2,3,3,2,0,10
2S,low,False,4,2,3,2,0,9
3D,low,True,2,1,2,1,0,6
3S,low,False,3,0,1,1,0,4
5C,low,False,3,2,2,5,2,10
8C,mediumHigh,False,2,1,1,1,1,3
JC,high,False,2,4,4,0,1,10
5S,low,False,2,3,4,-1,1,8
8H,mediumHigh,True,3,2,4,-2,-1,4
2S,low,False,1,1,3,-2,-1,2
3D,low,False,3,2,1,5,3,10
7C,mediumlow,False,2,1,0,5,2,7
AS,veryhigh,True,1,0,-1,5,1,4
9H,mediumHigh,False,2,-1,-1,5,1,3
KS,veryhigh,True,3,6,1,1,3,10
AC,veryhigh,False,2,5,1,1,3,9
KD,veryhigh,False,3,4,1,1,3,8
AD,veryhigh,False,2,3,1,1,2,6
4D,low,False,1,2,1,0,1,3
KS,veryhigh,True,6,5,0,1,6,10
3S,low,True,5,4,0,1,6,9
7H,mediumlow,False,1,3,0,1,2,4
QS,high,True,2,2,0,0,2,2
6C,mediumlow,False,3,2,0,5,5,10
JD,high,False,1,1,0,3,4,6
3H,low,False,2,0,0,2,4,4
5S,low,True,4,3,4,0,2,10
9D,mediumHigh,False,2,2,2,0,2,7
6C,mediumlow,False,1,1,-1,0,1,2
AD,veryhigh,False,4,2,5,1,3,10
KC,veryhigh,False,3,1,5,1,3,9
6D,mediumlow,False,3,0,5,1,3,8
5S,low,True,2,1,5,1,4,10
7C,mediumlow,False,2,0,3,1,4,7
3S,low,True,1,-1,3,0,2,3
7C,mediumlow,False,2,2,2,3,4,10
JS,high,False,6,2,2,2,6,10
AS,veryhigh,False,5,1,2,2,6,9
2S,low,False,4,0,2,2,6,8
TH,high,False,1,4,3,1,1,10
KD,veryhigh,True,3,3,3,1,1,9
7C,mediumlow,False,4,2,3,1,1,8
KS,veryhigh,False,2,1,1,1,1,5
3C,low,False,3,0,1,1,1,4
AH,veryhigh,False,2,3,2,2,2,10
9C,mediumHigh,True,2,2,2,2,2,9
2H,low,True,2,2,2,4,3,10
8H,mediumHigh,True,1,1,1,4,3,8
AD,veryhigh,False,3,6,0,1,4,10
AC,veryhigh,True,4,5,0,1,4,9
3D,low,False,2,4,0,1,4,8
TD,high,False,1,3,0,0,3,5
JC,high,True,1,2,0,-2,3,2
JD,high,False,1,3,2,3,3,10
8C,mediumHigh,False,4,2,2,2,3,8
8H,mediumHigh,True,3,1,2,2,3,7
3H,low,True,1,0,1,0,2,2
JS,high,False,4,3,3,1,2,10
3S,low,False,3,2,3,1,2,9
9H,mediumHigh,True,2,1,3,1,0,6
2C,low,False,2,0,3,0,-1,3
9H,mediumHigh,True,4,3,4,2,2,10
3H,low,True,3,2,2,1,1,5
3D,low,False,1,1,1,1,1,3
4S,low,False,3,3,4,2,2,10
3S,low,False,2,2,2,2,1,6
5S,low,False,1,1,1,2,0,3
JH,high,False,3,7,0,2,2,10
9H,mediumHigh,False,2,6,0,2,2,9
5C,low,True,6,5,0,1,2,7
3C,low,True,4,4,0,1,1,5
8C,mediumHigh,True,2,3,0,1,0,3
AH,veryhigh,False,5,2,5,1,1,10
QH,high,False,4,1,5,1,1,9
3S,low,False,3,0,5,1,1,8
6S,mediumlow,False,2,1,5,1,4,10
3S,low,True,1,1,5,1,4,10
6H,mediumlow,False,4,0,4,1,3,7
AS,veryhigh,False,2,3,6,0,0,10
7D,mediumlow,False,2,2,6,0,0,9
2S,low,False,1,1,4,-1,0,5
2H,low,True,1,0,2,-1,0,2
9S,mediumHigh,True,3,2,5,2,2,10
6S,mediumlow,True,2,1,5,2,2,9
KH,veryhigh,False,1,0,1,1,1,2
4S,low,True,4,5,3,1,0,10
QH,high,False,3,4,2,0,0,7
7H,mediumlow,False,2,3,2,0,0,6
KS,veryhigh,True,2,2,2,-3,0,2
7C,mediumlow,False,3,3,4,0,2,10
AC,veryhigh,False,2,2,3,-1,1,6
6S,mediumlow,True,2,1,3,-1,1,5
3D,low,False,2,0,2,-1,0,2
5H,low,False,2,3,6,0,2,10
JS,high,True,2,2,5,0,2,8
QH,high,False,2,2,4,2,1,10
AS,veryhigh,True,2,1,4,2,1,9
6C,mediumlow,False,3,0,4,2,1,8
