card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
9H,mediumHigh,False,2,2,4,1,1,9
5C,low,True,2,1,4,1,1,8
5D,low,False,5,0,3,1,1,6
AH,veryhigh,False,2,1,1,5,4,10
7D,mediumlow,False,4,0,1,5,4,9
5H,low,False,5,0,5,0,7,10
KD,veryhigh,False,4,1,2,3,6,10
3H,low,True,2,0,2,2,6,8
4S,low,False,2,2,1,5,3,10
6C,mediumlow,False,3,1,0,5,3,8
8H,mediumHigh,False,2,0,0,5,2,6
9D,mediumHigh,True,2,-1,0,5,1,4
TH,high,False,1,-2,0,5,0,2
AC,veryhigh,False,5,3,3,1,5,10
2C,low,False,4,2,3,1,5,9
9S,mediumHigh,True,2,1,2,1,4,6
QS,high,True,1,0,2,1,4,5
3H,low,False,2,3,1,2,5,10
8S,mediumHigh,True,3,2,1,0,4,6
AS,veryhigh,True,6,6,1,1,1,10
2S,low,True,5,5,1,1,1,9
KS,veryhigh,True,4,4,0,1,1,7
2H,low,False,1,3,0,1,1,6
3S,low,True,2,2,0,1,-2,2
8H,mediumHigh,False,2,3,2,2,5,10
6S,mediumlow,True,3,2,0,1,4,5
9H,mediumHigh,False,1,1,-1,1,3,2
2C,low,True,2,1,3,5,2,10
8D,mediumHigh,False,6,0,3,3,2,7
AD,veryhigh,False,3,3,1,3,2,10
AH,veryhigh,False,2,2,1,3,2,9
4C,low,True,3,1,1,3,2,8
KH,veryhigh,False,4,2,2,3,4,10
6H,mediumlow,False,1,1,0,1,3,4
2C,low,False,1,0,0,1,2,2
AC,veryhigh,False,4,3,2,1,5,10
8C,mediumHigh,False,3,2,2,1,5,9
3S,low,True,2,1,0,1,5,6
6C,mediumlow,False,1,0,-1,1,4,3
KC,veryhigh,False,4,3,3,3,0,10
2S,low,True,3,2,3,3,0,9
4C,low,False,3,1,3,2,0,7
JH,high,False,3,3,2,2,4,10
QD,high,False,3,2,2,2,3,8
TC,high,True,3,1,2,2,3,7
9H,mediumHigh,True,3,2,2,2,5,10
JS,high,False,3,1,1,1,4,6
8D,mediumHigh,False,2,0,0,1,4,4
9H,mediumHigh,False,3,1,2,4,5,10
JC,high,False,4,0,2,4,5,9
AC,veryhigh,False,4,4,1,1,5,10
AD,veryhigh,False,2,3,1,1,5,9
9D,mediumHigh,False,1,2,1,1,5,8
2C,low,False,1,1,-1,1,3,3
QS,high,False,1,4,2,3,2,10
AH,veryhigh,False,4,3,2,3,2,9
9D,mediumHigh,False,2,2,2,3,2,8
6C,mediumlow,True,2,1,2,2,2,6
3D,low,False,1,0,2,2,1,4
KS,veryhigh,False,4,3,4,1,1,10
AD,veryhigh,False,3,2,4,1,1,9
TH,high,True,2,1,4,1,1,8
TC,high,False,2,2,3,0,6,10
9D,mediumHigh,True,3,1,2,0,5,7
2D,low,True,2,0,1,-2,4,2
3S,low,False,2,1,2,5,3,10
5H,low,False,3,0,1,5,1,6
KC,veryhigh,False,2,4,2,1,4,10
8C,mediumHigh,False,1,3,2,1,4,9
9H,mediumHigh,False,3,2,1,1,4,7
5H,low,False,2,1,0,0,4,4
AH,veryhigh,False,6,2,2,2,5,10
2H,low,False,5,1,2,2,5,9
4H,low,False,4,0,2,1,4,6
8S,mediumHigh,False,3,1,4,4,2,10
5D,low,True,2,0,3,3,1,6
AH,veryhigh,False,3,5,1,3,0,10
3S,low,True,4,4,1,3,0,9
KC,veryhigh,False,2,3,1,2,0,7
AS,veryhigh,True,2,2,1,2,0,6
4C,low,False,1,1,1,2,0,5
2D,low,False,1,3,4,1,3,10
6H,mediumlow,True,3,2,3,0,2,6
QS,high,False,1,1,2,-1,1,2
QS,high,True,4,4,4,0,3,10
3S,low,True,3,3,4,0,3,9
KH,veryhigh,False,1,2,3,0,3,7
7D,mediumlow,False,2,1,3,0,3,6
7C,mediumlow,False,3,2,2,2,6,10
4C,low,False,2,1,0,2,5,6
AH,veryhigh,False,3,4,2,1,1,10
7D,mediumlow,False,2,3,2,1,1,9
TH,high,False,2,2,2,0,1,7
8S,mediumHigh,True,3,1,1,-1,0,3
9S,mediumHigh,True,2,0,1,-1,0,2
4C,low,False,2,2,2,2,5,10
AH,veryhigh,False,3,1,2,1,3,6
3H,low,False,2,0,2,1,3,5
8D,mediumHigh,False,2,0,2,5,5,10
5S,low,False,4,-1,2,5,5,9
AS,veryhigh,False,4,2,6,1,0,10
5D,low,False,2,1,6,1,0,9
4S,low,False,3,0,4,-1,0,4
AD,veryhigh,False,2,3,2,2,2,10
3S,low,False,1,2,2,2,2,9
5H,low,False,2,1,0,1,0,3
AS,veryhigh,False,3,3,4,0,2,10
5D,low,False,3,2,4,0,2,9
4S,low,False,2,1,3,0,2,7
7D,mediumlow,False,1,0,2,-2,1,2
AH,veryhigh,False,3,2,3,2,4,10
3D,low,False,1,1,3,2,4,9
2S,low,False,3,0,2,0,4,5
7C,mediumlow,False,2,2,2,3,4,10
5C,low,False,1,1,2,3,3,8
5S,low,True,1,0,1,3,2,5
7H,mediumlow,False,3,-1,1,3,1,3
AS,veryhigh,True,4,4,2,1,5,10
4S,low,True,3,3,2,1,5,9
JS,high,True,2,2,0,1,4,5
4H,low,False,1,1,0,1,4,4
2S,low,True,1,0,-1,1,4,2
6C,mediumlow,False,4,2,3,3,1,10
7S,mediumlow,False,2,1,3,2,1,8
QC,high,False,3,0,1,1,1,4
2C,low,False,2,-1,1,1,0,2
4S,low,False,3,1,3,3,5,10
7D,mediumlow,False,4,1,5,1,2,10
4S,low,False,3,0,3,1,2,7
TH,high,False,3,3,2,5,1,10
QD,high,True,3,2,2,5,1,9
JD,high,True,2,1,2,5,1,8
4C,low,False,2,0,2,5,1,7
AH,veryhigh,False,4,4,0,3,2,10
QH,high,False,3,3,0,3,2,9
2S,low,False,3,2,0,3,2,8
3H,low,False,2,1,0,2,0,4
7S,mediumlow,False,1,0,0,1,0,2
TC,high,False,3,1,2,4,4,10
2D,low,False,3,0,2,4,4,9
2C,low,False,3,3,2,2,4,10
AS,veryhigh,False,1,2,0,-1,4,4
9D,mediumHigh,False,2,1,0,-1,4,3
TC,high,False,3,2,3,2,4,10
8H,mediumHigh,False,3,1,2,1,4,7
6C,mediumlow,False,2,0,2,-1,3,3
JC,high,False,1,-1,2,-1,3,2
JC,high,False,5,2,3,5,1,10
7D,mediumlow,True,2,1,3,5,1,9
2S,low,False,1,0,3,2,0,4
KS,veryhigh,False,5,3,3,3,0,10
AH,veryhigh,False,2,2,3,3,0,9
2H,low,False,1,1,3,3,0,8
9C,mediumHigh,False,2,0,3,2,0,6
AH,veryhigh,False,4,4,3,0,4,10
8H,mediumHigh,False,3,3,3,0,4,9
2S,low,True,3,2,3,0,3,7
JS,high,True,2,1,3,0,1,4
9S,mediumHigh,True,1,0,3,0,1,3
5H,low,False,2,2,2,4,1,10
4S,low,False,2,1,0,4,0,6
3D,low,False,2,0,-1,4,0,4
AS,veryhigh,False,2,3,1,2,5,10
KC,veryhigh,False,5,2,1,2,5,9
8H,mediumHigh,True,2,1,1,2,5,8
4C,low,False,3,0,1,2,1,3
KH,veryhigh,False,3,2,3,2,5,10
QH,high,False,2,1,3,2,4,8
2D,low,False,1,0,0,2,2,2
KH,veryhigh,False,4,2,2,4,3,10
TC,high,False,2,1,1,3,1,5
6H,mediumlow,True,2,2,2,3,2,10
JC,high,False,3,1,0,3,2,7
4C,low,False,2,0,0,3,2,6
QC,high,False,1,-1,0,3,1,4
5S,low,False,2,-2,0,3,0,2
7D,mediumlow,False,2,2,4,4,1,10
6S,mediumlow,False,3,1,4,2,1,7
KC,veryhigh,False,2,0,3,1,1,4
4H,low,False,4,3,1,2,6,10
TC,high,False,1,2,1,-1,3,3
2H,low,False,1,1,1,-1,3,2
6C,mediumlow,False,1,1,4,2,4,10
6H,mediumlow,True,1,0,0,2,3,4
6D,mediumlow,False,4,2,4,3,0,10
KH,veryhigh,False,2,1,3,3,0,8
7S,mediumlow,True,1,0,3,3,0,7
8D,mediumHigh,False,2,-1,2,2,-1,3
TH,high,False,4,4,3,0,2,10
6H,mediumlow,False,3,3,3,0,2,9
TS,high,False,2,2,3,0,1,7
QC,high,True,2,1,3,-1,0,4
7C,mediumlow,True,1,0,3,-1,0,3
QH,high,False,2,-1,3,-1,0,2
QC,high,False,5,2,2,3,2,10
2S,low,False,2,1,2,3,2,9
7C,mediumlow,False,4,0,2,0,1,4
9C,mediumHigh,False,3,-1,2,0,1,3
7H,mediumlow,False,4,2,3,2,4,10
9D,mediumHigh,False,2,1,1,2,4,7
3S,low,True,1,0,1,0,3,3
2C,low,False,5,2,5,4,0,10
TC,high,False,4,1,4,3,0,7
5C,low,False,3,0,4,3,0,6
AC,veryhigh,False,3,5,0,3,1,10
AD,veryhigh,False,3,4,0,3,1,9
KD,veryhigh,False,2,3,0,3,1,8
AS,veryhigh,False,3,2,0,3,1,7
QH,high,True,1,1,0,3,1,6
KS,veryhigh,False,3,4,1,1,3,10
9D,mediumHigh,True,3,3,1,1,3,9
4S,low,False,2,2,1,0,3,7
3D,low,True,2,1,1,0,2,5
AC,veryhigh,False,2,2,2,3,5,10
6D,mediumlow,True,2,1,2,3,5,9
AS,veryhigh,False,3,4,1,2,2,10
TC,high,False,3,3,1,2,2,9
6C,mediumlow,False,2,2,-1,2,2,6
3C,low,False,1,1,-2,1,2,3
JH,high,False,1,4,2,1,4,10
8C,mediumHigh,False,2,3,2,1,4,9
4D,low,True,3,2,2,1,2,6
5S,low,False,3,1,1,1,2,4
KC,veryhigh,False,4,4,2,2,0,10
AC,veryhigh,False,3,3,2,2,0,9
AH,veryhigh,False,2,2,2,2,0,8
KS,veryhigh,False,3,1,2,2,0,7
3S,low,False,2,0,2,2,0,6
5C,low,False,2,-1,2,0,0,3
2H,low,True,4,4,4,1,0,10
QD,high,False,2,3,3,0,0,7
6H,mediumlow,True,2,2,2,0,-2,3
6D,mediumlow,False,3,3,3,1,4,10
8S,mediumHigh,True,3,2,1,1,3,6
4S,low,True,2,1,1,1,3,5
5D,low,False,2,0,-1,1,3,2
JS,high,False,2,2,2,6,1,10
6C,mediumlow,True,2,1,1,5,1,7
4D,low,False,3,0,1,4,1,5
5C,low,True,1,-1,1,3,1,3
3D,low,False,5,1,2,7,1,10
2D,low,False,4,0,2,3,1,5
3S,low,False,3,3,3,2,1,10
TS,high,False,2,2,3,1,1,8
9H,mediumHigh,False,1,1,2,-1,1,4
AD,veryhigh,False,2,4,3,1,1,10
4C,low,False,2,3,3,1,1,9
3S,low,True,3,2,2,-1,1,5
5D,low,False,1,1,1,-1,1,3
4D,low,True,4,5,0,3,1,10
KD,veryhigh,True,3,4,0,2,1,8
AS,veryhigh,False,2,3,0,2,1,7
QS,high,False,1,2,0,2,1,6
TD,high,True,2,1,0,2,1,5
6H,mediumlow,False,1,0,0,1,1,3
8C,mediumHigh,False,3,2,6,0,1,10
6S,mediumlow,False,2,1,4,-1,0,5
7S,mediumlow,False,3,2,1,7,1,10
AD,veryhigh,False,2,1,1,6,1,8
6D,mediumlow,True,4,3,1,3,2,10
AS,veryhigh,False,2,2,-1,2,0,4
9S,mediumHigh,False,1,1,-1,2,0,3
TC,high,False,3,2,1,6,0,10
JC,high,False,2,1,1,5,-2,6
TD,high,False,4,1,4,1,5,10
8D,mediumHigh,False,3,0,4,-1,4,6
3D,low,False,1,4,1,1,3,10
JS,high,True,2,3,0,0,3,7
QC,high,False,2,2,0,0,3,6
2H,low,False,3,1,0,0,3,5
KD,veryhigh,False,5,1,3,8,0,10
4D,low,False,4,0,3,8,0,9
JD,high,True,3,4,1,3,3,10
AC,veryhigh,False,4,3,1,3,1,7
TC,high,False,3,2,1,3,1,6
7C,mediumlow,False,2,1,0,2,0,2
