card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
AC,veryhigh,False,1,1,0,3,1,4
TS,high,True,2,1,6,2,2,10
TC,high,False,5,4,4,0,1,10
2C,low,False,4,3,2,-1,1,6
4C,low,False,2,2,1,-1,0,3
QC,high,False,5,3,2,3,1,10
2C,low,False,4,2,2,3,1,9
TS,high,False,1,1,2,2,0,6
JD,high,True,2,0,2,2,0,5
9H,mediumHigh,False,2,1,7,0,4,10
7D,mediumlow,False,3,0,7,0,3,8
AS,veryhigh,False,2,2,4,0,6,10
4S,low,False,1,1,4,0,6,9
4C,low,True,3,0,3,0,6,7
8D,mediumHigh,False,2,3,3,2,0,10
3S,low,True,4,2,2,2,-2,6
6S,mediumlow,True,2,1,1,2,-3,3
4H,low,False,1,0,1,2,-3,2
KH,veryhigh,False,3,3,3,0,5,10
2D,low,False,3,2,3,0,5,9
JC,high,True,2,1,2,-1,4,5
7D,mediumlow,False,2,0,2,-1,3,3
QD,high,True,3,3,4,1,1,10
QS,high,False,2,2,3,0,0,6
6D,mediumlow,False,3,2,2,5,2,10
TS,high,False,1,1,0,3,-1,2
AD,veryhigh,True,3,3,1,5,0,10
JC,high,False,3,2,1,5,0,9
5C,low,False,4,1,7,1,2,10
7D,mediumlow,False,2,0,4,-1,1,3
JC,high,False,1,-1,4,-1,1,2
QD,high,False,6,4,1,2,2,10
2D,low,False,5,3,1,1,2,8
AS,veryhigh,True,2,2,1,1,1,6
JD,high,False,4,1,1,1,1,5
3D,low,False,4,0,3,5,1,10
7H,mediumlow,False,3,-1,2,5,1,8
3D,low,False,3,2,2,5,2,10
6H,mediumlow,True,4,1,2,5,1,8
2D,low,False,3,2,2,4,3,10
5H,low,True,4,1,2,4,2,8
AH,veryhigh,False,3,2,2,3,2,10
KD,veryhigh,False,3,1,2,3,2,9
7S,mediumlow,True,1,0,2,3,2,8
6C,mediumlow,False,2,-1,0,0,2,2
9H,mediumHigh,True,4,4,2,2,3,10
TH,high,True,3,3,1,2,3,8
8H,mediumHigh,True,1,2,-1,0,2,2
5S,low,False,3,1,3,6,1,10
5D,low,False,1,0,2,3,-1,3
AS,veryhigh,False,5,3,2,3,1,10
QS,high,False,4,2,2,3,1,9
4S,low,False,3,1,2,3,1,8
2D,low,True,1,0,2,3,0,6
3S,low,True,4,3,0,6,0,10
3C,low,False,2,2,0,3,0,6
8S,mediumHigh,True,2,1,0,3,-1,4
9H,mediumHigh,False,5,2,4,1,5,10
JC,high,False,2,1,2,0,4,5
3H,low,False,3,0,2,0,4,4
AD,veryhigh,False,3,2,4,3,0,10
5C,low,False,2,1,4,3,0,9
TH,high,True,2,0,3,3,-1,6
QH,high,False,4,2,3,3,0,10
JC,high,True,1,1,3,3,0,9
4D,low,False,1,0,2,1,-1,4
AH,veryhigh,False,2,4,2,0,5,10
QH,high,False,1,3,2,0,5,9
8C,mediumHigh,True,4,2,2,0,5,8
TC,high,True,3,1,1,0,4,5
KC,veryhigh,True,1,0,0,0,3,2
JS,high,False,2,4,1,3,0,10
5S,low,False,1,3,1,3,0,9
8H,mediumHigh,True,4,2,1,2,0,7
KH,veryhigh,True,3,3,2,3,3,10
7D,mediumlow,False,1,2,2,3,3,9
3S,low,False,3,1,2,2,2,6
KC,veryhigh,True,3,5,1,3,0,10
KH,veryhigh,False,1,4,1,3,0,9
AD,veryhigh,False,4,3,1,3,0,8
3D,low,False,3,2,-1,2,0,4
8D,mediumHigh,False,1,1,-1,2,-1,2
AD,veryhigh,False,5,3,4,0,2,10
AH,veryhigh,False,3,2,4,0,2,9
4D,low,False,4,1,4,0,2,8
6H,mediumlow,False,2,0,4,0,2,7
