card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
QC,high,True,1,0,2,2,3,6
3D,low,True,6,7,1,0,0,10
9C,mediumHigh,False,3,6,0,0,0,8
AD,veryhigh,True,4,5,0,-1,-1,5
9D,mediumHigh,True,3,4,0,-1,-1,4
6D,mediumlow,True,2,3,0,-1,-1,3
KD,veryhigh,True,1,2,0,-1,-1,2
6S,mediumlow,False,3,3,1,6,1,10
3D,low,False,3,2,1,5,1,8
AD,veryhigh,False,2,1,0,5,1,6
2S,low,False,2,0,0,5,1,5
3S,low,False,3,5,0,3,0,10
6S,mediumlow,False,2,4,-1,3,0,8
KD,veryhigh,True,2,3,-1,-1,0,3
AD,veryhigh,True,1,2,-1,-1,0,2
AS,veryhigh,False,2,3,4,2,0,10
KC,veryhigh,False,4,2,4,2,0,9
8D,mediumHigh,False,2,1,4,2,0,8
9C,mediumHigh,False,3,0,4,2,0,7
3C,low,False,2,-1,4,1,0,5
4D,low,False,1,-2,4,1,0,4
7H,mediumlow,False,2,2,2,3,2,10
7S,mediumlow,False,5,1,2,1,2,7
2S,low,False,4,0,2,1,1,5
3C,low,False,4,1,3,5,2,10
2C,low,False,3,0,2,5,1,7
4D,low,False,3,1,5,2,3,10
7H,mediumlow,False,1,0,3,-1,1,2
4S,low,False,2,1,3,3,5,10
KD,veryhigh,False,3,3,2,3,1,10
2S,low,False,3,2,2,3,1,9
8D,mediumHigh,False,2,1,2,2,1,7
6S,mediumlow,False,2,0,2,2,1,6
QD,high,True,2,2,2,3,2,10
8H,mediumHigh,False,4,1,2,3,2,9
4D,low,True,1,0,2,3,2,8
QH,high,False,2,-1,1,3,1,5
KC,veryhigh,False,1,-2,1,3,1,4
QS,high,False,3,2,3,4,0,10
7C,mediumlow,False,3,1,3,3,0,8
4C,low,False,2,0,3,1,0,5
8H,mediumHigh,False,2,3,3,1,4,10
3C,low,False,5,2,3,1,3,8
KH,veryhigh,False,1,1,1,1,2,4
KS,veryhigh,False,5,2,3,4,3,10
4S,low,False,4,1,3,4,2,8
2S,low,False,3,0,2,4,0,4
QH,high,True,3,4,0,4,1,10
7D,mediumlow,False,3,3,0,4,1,9
8D,mediumHigh,False,2,2,-1,4,1,7
4C,low,False,2,1,-1,4,0,5
3S,low,False,1,0,-1,3,0,3
2H,low,True,4,3,2,2,4,10
5C,low,False,3,2,0,2,2,5
7C,mediumlow,False,1,1,-2,2,2,2
9S,mediumHigh,False,3,4,2,2,1,10
5D,low,False,1,3,2,2,1,9
5C,low,False,3,2,1,1,0,5
AC,veryhigh,False,3,4,2,3,0,10
TC,high,False,2,3,2,3,0,9
AD,veryhigh,True,1,2,1,0,-1,3
QS,high,False,1,1,1,0,-1,2
KS,veryhigh,False,3,2,0,4,5,10
TS,high,False,2,1,0,4,5,9
5C,low,False,1,0,0,2,3,4
9C,mediumHigh,False,3,4,2,3,0,10
7C,mediumlow,False,2,3,2,3,0,9
AS,veryhigh,True,3,2,1,2,0,6
2S,low,True,2,1,1,2,0,5
JH,high,False,4,4,1,3,1,10
QD,high,True,3,3,0,3,1,8
6H,mediumlow,False,3,2,0,3,1,7
3C,low,False,2,1,0,2,1,5
KS,veryhigh,True,2,2,2,4,1,10
5C,low,False,3,1,2,4,1,9
3C,low,False,1,0,0,4,0,5
5D,low,False,1,-1,0,3,-1,2
3H,low,False,5,0,3,4,4,10
8C,mediumHigh,True,4,3,2,2,4,10
KC,veryhigh,True,2,2,1,0,0,2
TH,high,False,4,3,1,2,6,10
7C,mediumlow,False,3,2,1,2,5,8
AS,veryhigh,False,2,1,1,1,5,6
JD,high,False,2,1,4,3,1,10
JC,high,False,4,0,4,2,1,8
3C,low,False,3,-1,4,2,1,7
AC,veryhigh,True,3,3,3,1,4,10
9H,mediumHigh,False,3,2,3,1,4,9
3H,low,False,1,1,3,1,3,7
KS,veryhigh,False,4,4,2,2,3,10
5D,low,True,1,3,1,0,-1,2
QH,high,False,4,3,2,3,3,10
6D,mediumlow,False,3,2,2,3,3,9
9S,mediumHigh,True,2,1,2,3,2,7
4H,low,False,3,0,1,2,1,3
7S,mediumlow,True,4,5,1,2,0,10
4S,low,True,2,4,0,2,0,8
7C,mediumlow,False,3,3,0,2,0,7
KC,veryhigh,False,2,2,-1,2,0,5
4C,low,False,1,1,-2,2,-1,2
7S,mediumlow,False,1,2,3,1,6,10
4D,low,True,3,1,2,1,6,8
2D,low,True,1,0,1,1,5,5
AD,veryhigh,False,3,4,0,4,1,10
AH,veryhigh,False,3,3,0,4,1,9
KD,veryhigh,False,2,2,0,4,1,8
5D,low,False,1,1,0,4,1,7
JC,high,True,2,0,0,4,0,5
6C,mediumlow,False,1,3,1,4,0,10
AH,veryhigh,False,2,2,0,4,-2,6
7S,mediumlow,True,3,1,0,4,-2,5
TS,high,True,2,0,0,4,-2,4
JD,high,False,1,-1,0,4,-2,3
4H,low,False,3,2,2,4,1,10
3C,low,True,2,1,2,3,1,8
4S,low,False,2,0,0,1,0,2
AC,veryhigh,False,4,3,1,5,2,10
KC,veryhigh,False,3,2,1,5,2,9
7S,mediumlow,True,2,1,1,5,2,8
4C,low,False,2,0,1,5,1,6
JC,high,False,3,3,2,3,3,10
8D,mediumHigh,True,3,2,2,3,3,9
7D,mediumlow,True,2,1,2,2,3,7
TH,high,False,2,0,0,0,3,2
2C,low,True,5,3,4,2,0,10
5C,low,True,4,2,3,1,0,7
6C,mediumlow,True,2,1,3,0,0,5
2S,low,False,2,0,3,0,0,4
JS,high,False,1,-1,3,-1,0,2
AH,veryhigh,False,4,3,3,4,1,10
3C,low,True,3,2,3,4,1,9
8C,mediumHigh,True,1,1,2,3,1,6
7H,mediumlow,False,2,0,2,3,1,5
KH,veryhigh,False,4,4,3,2,0,10
KS,veryhigh,True,3,3,3,2,0,9
AD,veryhigh,False,2,2,3,1,-1,6
3H,low,False,3,1,3,1,-1,5
8H,mediumHigh,False,2,0,2,0,-1,2
JD,high,False,5,2,4,3,0,10
KH,veryhigh,False,2,1,4,2,0,8
TD,high,False,2,0,1,0,0,2
9C,mediumHigh,False,5,4,1,1,6,10
AC,veryhigh,False,4,3,1,1,4,7
KC,veryhigh,False,3,2,1,1,2,4
5C,low,False,2,1,1,1,2,3
