card,rankCategory,trump,numSuitInHand,tricksToWin0,tricksToWin1,tricksToWin2,tricksToWin3,tricksLeft
AD,veryhigh,False,2,2,0,4,0,4
7H,mediumlow,False,1,1,0,4,0,3
QC,high,False,3,4,3,1,3,10
6S,mediumlow,False,3,3,3,1,3,9
4H,low,False,1,2,2,0,3,6
8C,mediumHigh,False,2,1,1,0,3,4
QD,high,True,1,0,1,0,3,3
7S,mediumlow,False,1,-1,1,0,3,2
AD,veryhigh,False,2,5,1,2,0,10
9C,mediumHigh,True,5,4,1,2,0,9
2C,low,True,4,3,1,1,0,7
3C,low,True,3,2,0,1,0,5
6C,mediumlow,True,2,1,-1,1,-1,2
2D,low,False,4,0,3,3,5,10
2S,low,False,5,0,4,1,6,10
KS,veryhigh,False,3,1,3,3,5,10
TC,high,False,4,3,5,0,1,10
KC,veryhigh,False,3,2,3,0,-1,5
5D,low,False,3,2,4,1,2,10
JS,high,True,2,1,3,0,2,7
8H,mediumHigh,False,2,0,3,0,1,5
KD,veryhigh,False,4,3,1,4,1,10
JD,high,False,3,2,1,4,1,9
5C,low,False,2,1,1,2,1,6
AS,veryhigh,False,3,2,4,1,4,10
7S,mediumlow,False,2,1,4,1,4,9
8H,mediumHigh,False,3,0,3,1,4,7
5D,low,False,3,4,5,0,2,10
9S,mediumHigh,True,3,3,5,-1,2,8
AS,veryhigh,True,2,2,5,-1,2,7
KS,veryhigh,True,1,1,5,-1,2,6
3D,low,False,2,0,5,-1,2,5
AD,veryhigh,False,5,4,3,2,0,10
4D,low,False,4,3,3,2,0,9
8S,mediumHigh,False,1,2,3,0,0,6
5D,low,False,3,1,3,-1,0,4
9D,mediumHigh,False,2,0,3,-1,-1,2
TD,high,False,2,2,2,3,5,10
2C,low,True,2,1,0,1,3,3
3S,low,True,5,6,0,2,1,10
9D,mediumHigh,False,3,5,0,2,0,8
TD,high,False,2,4,-1,2,0,6
QS,high,True,2,3,-1,1,-1,3
2S,low,True,1,2,-1,1,-1,2
AC,veryhigh,False,2,3,1,2,5,10
KH,veryhigh,False,4,2,1,2,5,9
2H,low,False,2,1,-1,1,3,3
3C,low,False,2,3,3,3,0,10
4H,low,False,3,2,3,3,-1,8
QD,high,False,2,1,3,3,-2,6
9D,mediumHigh,False,1,0,3,3,-2,5
QS,high,True,1,-1,3,3,-2,4
KH,veryhigh,False,3,1,4,3,1,10
8S,mediumHigh,False,3,0,4,3,1,9
2H,low,False,2,3,2,2,2,10
KS,veryhigh,False,1,2,0,0,2,5
3C,low,True,3,1,0,0,2,4
7D,mediumlow,False,3,3,2,4,0,10
AC,veryhigh,False,2,2,1,3,-1,6
4D,low,False,1,1,1,3,-1,5
8H,mediumHigh,True,1,0,0,3,-1,3
3S,low,False,2,-1,0,3,-1,2
TD,high,False,6,1,2,6,3,10
4D,low,False,5,0,2,6,1,7
AH,veryhigh,False,3,4,3,1,3,10
5H,low,False,2,3,3,1,3,9
AS,veryhigh,True,2,2,3,1,2,7
4C,low,False,1,1,3,1,2,6
AS,veryhigh,False,4,2,4,3,0,10
QS,high,False,3,1,4,3,0,9
3H,low,False,4,0,4,3,0,8
AC,veryhigh,True,4,4,0,3,5,10
6S,mediumlow,False,1,3,0,3,5,9
9C,mediumHigh,True,3,2,0,2,4,6
9H,mediumHigh,False,1,1,0,2,4,5
8S,mediumHigh,False,3,4,3,0,2,10
KD,veryhigh,False,3,3,2,-1,1,6
QH,high,True,2,2,2,-3,1,3
2C,low,False,1,3,2,1,5,10
3D,low,False,5,2,2,1,4,8
TD,high,False,3,1,1,-1,4,4
JD,high,False,2,0,1,-2,4,2
AH,veryhigh,False,4,2,3,3,1,10
AD,veryhigh,False,3,1,3,3,1,9
9D,mediumHigh,False,2,0,3,3,1,8
9H,mediumHigh,False,2,-1,2,1,1,4
AD,veryhigh,False,4,2,4,4,1,10
KD,veryhigh,False,3,1,4,4,1,9
6S,mediumlow,False,2,0,2,3,1,5
8H,mediumHigh,False,3,3,2,3,1,10
KH,veryhigh,False,2,2,-1,2,1,5
4D,low,True,2,1,-1,2,1,4
7C,mediumlow,False,2,1,3,5,2,10
8S,mediumHigh,False,1,0,0,2,1,2
8S,mediumHigh,False,2,6,2,0,1,10
7C,mediumlow,True,3,5,2,-1,1,8
KD,veryhigh,False,3,4,1,-1,1,6
AC,veryhigh,True,1,3,-1,-1,1,3
TD,high,False,2,2,-1,-1,1,2
5S,low,False,3,3,4,1,1,10
JC,high,False,4,2,3,1,1,8
6C,mediumlow,False,3,1,3,1,1,7
QC,high,False,2,0,0,0,1,2
6H,mediumlow,True,3,2,2,7,1,10
8C,mediumHigh,False,2,1,1,6,0,6
TS,high,False,3,0,1,5,0,4
5D,low,False,5,3,2,3,4,10
KH,veryhigh,True,2,2,2,3,3,8
4D,low,False,3,1,2,3,2,6
6S,mediumlow,False,1,0,1,3,1,3
3C,low,False,3,2,7,0,0,10
2H,low,False,1,1,5,0,0,7
5D,low,True,1,0,4,0,0,5
AS,veryhigh,False,2,4,2,1,2,10
TD,high,False,2,3,2,1,2,9
6H,mediumlow,True,4,2,2,1,2,8
TC,high,False,1,1,2,1,1,6
5D,low,False,1,0,2,1,1,5
9C,mediumHigh,False,1,2,4,1,4,10
JS,high,False,2,1,3,-1,2,4
9C,mediumHigh,False,3,4,1,2,1,10
KC,veryhigh,False,2,3,1,2,1,9
TD,high,False,1,2,0,2,1,7
2H,low,False,3,1,0,2,1,6
6C,mediumlow,False,1,0,-1,1,1,3
9H,mediumHigh,False,4,1,3,5,0,10
KS,veryhigh,False,2,0,0,3,-2,2
7D,mediumlow,True,3,3,3,1,4,10
6C,mediumlow,False,2,2,3,0,3,7
JD,high,True,2,1,3,-1,3,5
QD,high,True,1,0,3,-1,3,4
QS,high,False,3,-1,3,-1,3,3
5D,low,False,3,1,5,1,5,10
8D,mediumHigh,True,3,2,2,3,5,10
QC,high,False,1,1,0,2,3,4
2D,low,True,1,0,0,2,2,2
3D,low,False,6,0,3,5,4,10
5S,low,True,1,0,3,3,3,10
2S,low,True,5,4,1,1,5,10
KD,veryhigh,False,2,3,1,1,3,7
KS,veryhigh,True,2,2,0,1,1,3
8C,mediumHigh,False,1,1,0,1,1,2
8C,mediumHigh,False,2,2,2,2,3,10
5D,low,False,3,1,2,2,3,9
KC,veryhigh,False,1,0,2,2,3,8
4D,low,False,2,-1,2,2,3,7
7S,mediumlow,True,2,-2,-1,1,3,2
KC,veryhigh,False,2,3,3,2,3,10
5H,low,True,3,2,1,2,2,6
KS,veryhigh,False,2,1,1,-1,2,2
8C,mediumHigh,False,2,1,3,7,0,10
QH,high,False,4,2,2,5,2,10
KH,veryhigh,False,3,1,2,5,2,9
6C,mediumlow,False,3,0,1,4,1,5
JC,high,False,4,3,3,1,2,10
TC,high,False,1,2,-1,0,1,3
9H,mediumHigh,True,2,1,-1,0,1,2
KH,veryhigh,False,2,3,2,3,0,10
6C,mediumlow,True,3,2,2,3,0,9
6S,mediumlow,False,2,1,1,2,-2,4
9C,mediumHigh,True,1,0,1,1,-2,2
QC,high,False,3,2,2,4,3,10
JH,high,False,2,1,2,4,3,9
7S,mediumlow,True,2,0,1,4,2,6
KC,veryhigh,False,1,-1,1,4,2,5
7C,mediumlow,False,4,1,2,3,6,10
2H,low,False,1,0,1,2,1,2
8D,mediumHigh,False,3,2,3,2,2,10
QS,high,False,1,1,1,-1,2,4
AH,veryhigh,False,2,0,1,-1,2,3
7H,mediumlow,False,1,-1,1,-1,2,2
6H,mediumlow,True,2,3,0,4,5,10
JC,high,False,3,2,0,4,1,5
KS,veryhigh,False,1,1,0,4,1,4
2C,low,False,2,0,0,4,1,3
6S,mediumlow,False,3,2,2,3,2,10
3C,low,False,3,1,2,3,2,9
JD,high,False,1,0,1,1,0,3
KC,veryhigh,False,1,-1,1,1,0,2
7C,mediumlow,False,4,2,4,1,2,10
AC,veryhigh,False,3,1,3,-1,2,6
2C,low,False,2,0,3,-1,2,5
QC,high,False,1,-1,2,-2,2,2
2S,low,True,2,3,3,0,6,10
JC,high,False,3,2,3,0,5,8
JD,high,False,3,1,3,0,3,5
6H,mediumlow,False,1,0,3,0,3,4
8C,mediumHigh,False,4,0,3,4,5,10
8D,mediumHigh,False,4,1,4,1,5,10
7S,mediumlow,False,1,0,4,0,5,8
KS,veryhigh,False,4,2,0,8,1,10
8C,mediumHigh,False,2,1,0,8,1,9
4S,low,False,3,0,0,5,1,5
AH,veryhigh,False,4,3,5,0,1,10
9S,mediumHigh,False,3,2,5,0,1,9
7H,mediumlow,False,3,1,5,0,1,8
QC,high,False,2,1,4,4,0,10
5H,low,True,1,0,3,1,0,5
KC,veryhigh,False,3,5,0,1,3,10
3C,low,False,2,4,0,1,3,9
JC,high,False,1,3,-1,1,3,7
8S,mediumHigh,False,2,2,-1,1,3,6
4S,low,False,1,1,-1,0,3,4
9H,mediumHigh,True,2,0,-2,0,3,2
6S,mediumlow,True,1,1,4,5,1,10
3C,low,False,2,0,3,4,1,7
3C,low,True,4,4,0,2,6,10
5H,low,False,2,3,0,1,6,8
9C,mediumHigh,True,3,2,0,1,5,6
3D,low,False,2,1,0,1,5,5
6S,mediumlow,True,2,4,1,1,3,10
6C,mediumlow,False,4,3,0,1,3,8
AC,veryhigh,False,3,2,0,1,2,6
AD,veryhigh,False,2,1,0,1,2,5
8D,mediumHigh,False,1,0,0,1,2,4
TC,high,False,2,-1,0,1,1,2
AD,veryhigh,False,3,4,2,3,0,10
KS,veryhigh,False,4,3,2,3,0,9
6D,mediumlow,False,2,2,2,3,0,8
9C,mediumHigh,True,2,1,2,2,0,6
6C,mediumlow,True,1,0,1,2,0,4
6D,mediumlow,True,4,3,2,1,5,10
6S,mediumlow,False,3,2,2,1,5,9
2C,low,False,1,1,0,-1,3,2
JS,high,True,2,2,3,1,2,10
9C,mediumHigh,False,3,1,3,1,2,9
JD,high,False,2,0,2,1,1,6
KD,veryhigh,False,1,-1,2,1,1,5
KC,veryhigh,False,2,-2,2,1,1,4
QS,high,False,3,1,4,1,6,10
9C,mediumHigh,False,3,0,4,1,6,9
5C,low,False,4,1,3,3,2,10
3D,low,False,1,0,1,1,0,3
4C,low,False,5,2,4,1,4,10
9D,mediumHigh,True,1,1,4,1,3,8
6C,mediumlow,False,2,0,3,-1,3,4
6S,mediumlow,False,2,-1,3,-1,3,3
TC,high,False,1,-2,3,-1,3,2
4H,low,False,4,0,3,3,6,10
QH,high,True,1,1,2,6,2,10
JC,high,False,1,0,2,5,2,8
6C,mediumlow,True,1,0,5,1,5,10
AH,veryhigh,False,5,2,3,2,5,10
7D,mediumlow,False,3,1,3,2,5,9
8D,mediumHigh,False,2,0,3,2,5,8
KC,veryhigh,True,1,-1,1,1,4,3
6H,mediumlow,False,1,3,2,3,1,10
6C,mediumlow,True,4,2,2,2,0,7
7C,mediumlow,True,3,1,2,0,0,4
AC,veryhigh,True,2,0,2,0,0,3
JD,high,False,1,-1,2,0,0,2
3D,low,False,3,1,3,2,5,10
7D,mediumlow,False,2,0,1,2,5,7
5H,low,False,2,1,2,4,4,10
8S,mediumHigh,True,1,0,1,3,3,6
3C,low,True,3,3,5,0,3,10
3S,low,False,2,2,5,0,1,7
AC,veryhigh,False,3,4,2,1,2,10
KH,veryhigh,False,3,3,2,1,2,9
7S,mediumlow,True,3,2,2,1,2,8
JD,high,False,1,1,2,1,1,6
7C,mediumlow,False,2,0,1,1,1,4
4S,low,False,1,3,5,0,1,10
QD,high,True,4,2,4,-3,0,4
JD,high,True,2,1,3,-3,0,2
KD,veryhigh,False,4,6,0,3,0,10
7D,mediumlow,False,3,5,0,3,0,9
AC,veryhigh,False,1,4,-1,0,0,4
QS,high,True,1,3,-1,0,0,3
4D,low,False,2,2,-1,0,0,2
3H,low,False,1,4,0,3,4,10
JC,high,False,1,3,-1,3,4,8
7D,mediumlow,True,5,2,-1,3,4,7
8D,mediumHigh,True,2,1,-2,2,2,2
