num_tricks,num_players,player,hand,flipped_card,pred_bid,actual_bid
10,2,1,Player 1: [4C] [QD JD 4D 3D] [QH 7H 3H 2H] [4S] ,9S,0,0
10,2,2,Player 2: [7C 2C] [9D] [AH TH 6H] [AS QS TS 3S] ,9S,5.120634705798958,5
10,2,3,Player 3: [QC TC 6C] [KD TD] [JH 8H 5H] [6S 2S] ,9S,0,1
10,2,0,Player 0: [7C 4C 3C] [5D] [AH 6H] [7S 6S 5S 2S] ,8H,1.8558863577010383,2
10,2,1,Player 1: [AC JC TC] [AD KD] [KH 5H 4H] [TS 3S] ,8H,4.148883876653026,4
10,2,2,Player 2: [KC 8C 6C 2C] [TD 8D 4D 3D] [JH] [AS] ,8H,1.9608496263044923,2
10,2,3,Player 3: [QC 9C 5C] [2D] [TH 7H 3H] [KS QS 4S] ,8H,2.0434422084486163,3
10,2,0,Player 0: [6C 2C] [AD] [AH KH TH 6H 4H 3H] [JS] ,8D,1.9888797027201495,2
10,2,1,Player 1: [9C 7C 4C 3C] [] [JH 9H 8H] [KS 6S 4S] ,8D,0.6711041995241838,1
10,2,2,Player 2: [KC TC] [KD QD JD 7D 4D] [QH] [5S 2S] ,8D,6.178202319115546,6
10,2,3,Player 3: [QC JC 8C 5C] [5D 3D 2D] [] [TS 9S 7S] ,8D,0.5663801276022093,0
10,2,0,Player 0: [KC 6C 4C] [TD 4D] [JH 9H 7H 4H 3H] [] ,TS,0.4803831190390498,0
10,2,1,Player 1: [AC 8C] [7D] [KH QH] [KS 9S 7S 6S 5S] ,TS,6.065865230231681,6
10,2,2,Player 2: [TC 9C 2C] [KD 6D 5D] [TH 5H 2H] [QS] ,TS,1.0384551822552557,1
10,2,3,Player 3: [JC] [QD 9D 8D 3D 2D] [AH 8H] [JS 3S] ,TS,3.5288972545942836,4
10,2,0,Player 0: [QC 8C 3C] [2D] [JH 9H 7H 5H] [KS 7S] ,QS,1.9358311380585005,2
10,2,1,Player 1: [AC] [AD 9D 5D 4D 3D] [4H] [TS 4S 2S] ,QS,4.698399130510834,5
10,2,2,Player 2: [9C 7C 4C] [KD 6D] [QH TH 3H] [AS JS] ,QS,1.802139243623714,2
10,2,3,Player 3: [TC 6C 5C 2C] [TD 8D] [AH 6H 2H] [9S] ,QS,0,0
10,2,0,Player 0: [KC 9C 5C 3C] [] [AH] [KS 9S 8S 3S 2S] ,AC,5.0929389176691044,5
10,2,1,Player 1: [4C 2C] [5D] [KH QH TH 9H] [QS TS 5S] ,AC,0.365253094677138,0
10,2,2,Player 2: [8C] [AD 8D 2D] [4H 3H 2H] [AS JS 6S] ,AC,2.1590938609984165,2
10,2,3,Player 3: [JC 7C 6C] [KD QD 9D 7D 3D] [7H] [4S] ,AC,3.401110872005549,4
10,2,0,Player 0: [JC 8C 4C 3C] [AD TD 5D] [9H 7H] [8S] ,2S,1.1526222900791439,1
10,2,1,Player 1: [KC TC 9C 2C] [QD] [AH 6H 5H 2H] [JS] ,2S,3.1197871962355523,3
10,2,2,Player 2: [] [2D] [KH QH 8H 3H] [AS QS TS 6S 3S] ,2S,6.226782022049721,6
10,2,3,Player 3: [5C] [JD 8D 6D 4D 3D] [JH TH] [7S 5S] ,2S,0,1
10,2,0,Player 0: [4C 3C 2C] [QD JD 7D 5D 3D] [] [8S 4S] ,5H,0.0503563982972833,0
10,2,1,Player 1: [TC] [AD] [JH 7H 6H 4H 3H] [KS 6S 5S] ,5H,5.873001675135619,6
10,2,2,Player 2: [KC 5C] [KD 4D] [KH QH 9H 8H 2H] [7S] ,5H,4.03037267136188,4
10,2,3,Player 3: [AC JC] [9D 8D 2D] [AH] [QS TS 9S 2S] ,5H,0,1
10,2,0,Player 0: [AC 4C] [3D 2D] [AH 6H 4H 3H] [AS 9S] ,3C,3.1888307709949126,3
10,2,1,Player 1: [] [KD QD 4D] [KH] [JS TS 8S 7S 4S 3S] ,3C,1.0665412668064358,1
10,2,2,Player 2: [9C 5C 2C] [] [QH TH 9H 7H 5H] [6S 2S] ,3C,2.8115993371707964,3
10,2,3,Player 3: [TC 8C 6C] [TD 9D 6D 5D] [8H 2H] [KS] ,3C,3.311361255709522,4
10,2,0,Player 0: [3C 2C] [AD 3D] [9H 8H 5H 4H] [TS 3S] ,9D,1.2133674285363631,1
10,2,1,Player 1: [KC QC 8C] [TD] [2H] [KS QS JS 7S 4S] ,9D,2.4718751629058096,2
10,2,2,Player 2: [AC TC 7C 4C] [7D] [AH QH 6H 3H] [9S] ,9D,3.812695561416329,4
10,2,3,Player 3: [9C 6C 5C] [QD JD 6D 5D] [KH JH] [5S] ,9D,4.339015506907906,4
10,2,0,Player 0: [6C 5C] [4D] [TH] [KS JS TS 4S 3S 2S] ,QH,1.3459535849364828,1
10,2,1,Player 1: [QC] [KD JD 9D 7D 6D 2D] [5H] [AS 7S] ,QH,2.708718772648743,3
10,2,2,Player 2: [JC 9C 8C] [QD TD 5D] [AH 4H] [6S 5S] ,QH,1.8582976982943755,2
10,2,3,Player 3: [AC TC 2C] [AD 3D] [KH 8H 6H] [QS 9S] ,QH,5.107376711110694,5
10,2,0,Player 0: [5C] [7D 4D 3D 2D] [AH JH TH 2H] [TS] ,KD,3.128586639853354,3
10,2,1,Player 1: [TC 8C 7C 6C] [QD TD 9D] [9H] [9S 6S] ,KD,2.801418955959788,3
10,2,2,Player 2: [9C 4C 2C] [AD] [KH QH 7H 5H] [AS 8S] ,KD,1.955173196136395,2
10,2,3,Player 3: [KC QC] [8D 5D] [8H 4H 3H] [QS 4S 2S] ,KD,0.7394629923077894,1
10,2,0,Player 0: [AC 9C] [KD JD 2D] [AH 8H 5H] [TS 2S] ,5C,2.6911352687101115,3
10,2,1,Player 1: [] [QD TD 5D 3D] [KH QH] [AS KS QS 8S] ,5C,1.8333550151155888,2
10,2,2,Player 2: [JC TC 3C] [6D 4D] [JH 6H] [9S 7S 4S] ,5C,2.3568027527119906,2
10,2,3,Player 3: [8C 7C 4C 2C] [AD 7D] [TH 2H] [6S 5S] ,5C,3.777852339888643,4
10,2,0,Player 0: [7C 2C] [AD KD 5D] [4H 3H] [JS 7S 2S] ,QS,2.7538451117824856,3
10,2,1,Player 1: [6C] [JD 9D 8D] [AH TH 9H 7H 5H] [3S] ,QS,1.4122043430407258,1
10,2,2,Player 2: [QC] [TD 6D 4D 2D] [KH QH JH 8H] [9S] ,QS,1.80540482104618,2
10,2,3,Player 3: [KC JC TC 9C 8C 4C] [] [6H] [AS KS 6S] ,QS,5.262096395808571,5
10,2,0,Player 0: [8C 6C 5C] [AD] [9H 8H 5H] [AS JS TS] ,KS,4.4605631886654855,4
10,2,1,Player 1: [9C] [JD 8D 7D 5D] [7H 6H 4H 3H] [6S] ,KS,0.17406842241837944,0
10,2,2,Player 2: [KC TC 7C] [KD QD 6D 4D] [KH] [QS 3S] ,KS,3.9669165620899536,4
10,2,3,Player 3: [JC 4C] [9D 3D] [AH QH TH] [8S 5S 2S] ,KS,1.7889715470754952,1
10,2,0,Player 0: [AC KC 9C 4C] [JD 9D] [KH 6H] [TS 4S] ,TD,3.077014531760042,3
10,2,1,Player 1: [QC 6C] [6D 5D 4D 2D] [AH 9H] [QS 8S] ,TD,3.1815919981005636,3
10,2,2,Player 2: [JC 2C] [AD 8D] [QH TH 8H] [9S 5S 3S] ,TD,0.7306909452410526,1
10,2,3,Player 3: [TC 8C 5C 3C] [3D] [] [AS KS JS 7S 2S] ,TD,2.70718849771394,2
10,2,0,Player 0: [TC 7C 2C] [QD 9D 2D] [AH KH TH 8H] [] ,JD,4.316326267053272,4
10,2,1,Player 1: [9C 6C] [AD] [QH JH 7H 6H] [JS 7S 5S] ,JD,0.6423038342358935,1
10,2,2,Player 2: [QC 5C 4C] [KD 5D] [2H] [KS 9S 6S 2S] ,JD,2.2471359769996946,2
10,2,3,Player 3: [AC 8C] [8D 7D 4D 3D] [3H] [TS 8S 3S] ,JD,3.7773091607075875,4
10,2,0,Player 0: [KC QC 9C 7C] [6D 4D 3D] [KH] [KS 4S] ,KD,2.898909970451575,3
10,2,1,Player 1: [JC] [QD TD 2D] [JH 7H 3H] [QS 9S 5S] ,KD,2.898658159598066,3
10,2,2,Player 2: [AC 2C] [5D] [AH TH 9H] [JS TS 8S 6S] ,KD,1.6267615119910845,2
10,2,3,Player 3: [8C 5C] [AD 9D 7D] [6H 5H 2H] [7S 2S] ,KD,0.7237440751948154,1
9,2,0,Player 0: [QC 9C 7C 4C] [QD] [9H 4H 2H] [4S] ,TC,2.5352745966572248,31,Player 1: [2C] [TD 4D] [7H 5H] [AS JS 7S 5S] ,TC,0.7388200189980142,12,Player 2: [] [AD KD 9D 8D 6D] [KH 8H 3H] [9S] ,TC,1.4864370944143843,13,Player 3: [JC 6C 5C 3C] [5D] [AH] [QS TS 6S] ,TC,5.510490528636794,6
9,2,0,Player 0: [KC] [KD 3D] [9H 4H 3H] [KS TS 3S] ,4D,2.5799511355964153,3
9,2,1,Player 1: [8C] [JD 7D] [QH 2H] [QS JS 7S 6S] ,4D,1.5968426626428116,2
9,2,2,Player 2: [QC JC TC 2C] [AD 5D] [AH 8H] [5S] ,4D,2.4635518908132616,2
9,2,3,Player 3: [7C 6C 5C] [6D] [JH 5H] [AS 9S 4S] ,4D,0.8246155376109257,1
9,2,0,Player 0: [AC QC 8C 5C 2C] [4D 3D] [KH] [4S] ,3S,1.8815083077214427,2
9,2,1,Player 1: [] [8D 7D 5D] [JH 8H 6H 5H] [KS QS] ,3S,2.375728121427033,2
9,2,2,Player 2: [9C] [AD KD 2D] [] [TS 9S 8S 7S 5S] ,3S,5.282100058629989,5
9,2,3,Player 3: [JC 6C 4C 3C] [6D] [AH TH 9H] [AS] ,3S,0,1
9,2,0,Player 0: [TC] [KD] [KH QH JH] [KS TS 6S 2S] ,9D,1.8311319960095842,2
9,2,1,Player 1: [AC JC] [JD 8D 7D] [6H 4H] [8S 7S] ,9D,2.4726539843002677,2
9,2,2,Player 2: [9C 4C] [6D 5D] [AH 8H 5H 3H] [3S] ,9D,1.7507649224928077,2
9,2,3,Player 3: [QC 8C 5C] [AD] [TH 9H 2H] [5S 4S] ,9D,2.08464370319798,2
9,2,0,Player 0: [2C] [8D] [TH 9H 4H 2H] [KS 4S 3S] ,7H,2.753378381383934,3
9,2,1,Player 1: [6C 3C] [TD 3D] [AH QH JH 3H] [6S] ,7H,3.6683355144908227,4
9,2,2,Player 2: [9C 7C 5C] [AD KD 2D] [8H 6H] [TS] ,7H,0.44949650259609314,0
9,2,3,Player 3: [AC QC TC 8C] [] [] [AS JS 9S 8S 7S] ,7H,1.3776046523030643,1
9,2,0,Player 0: [KC JC 7C 6C 3C] [AD 9D] [5H] [9S] ,4D,1.9653906737643805,2
9,2,1,Player 1: [AC TC] [KD 5D 3D] [KH 4H 3H] [6S] ,4D,3.178317773751969,3
9,2,2,Player 2: [5C 4C 2C] [TD] [JH 8H] [KS TS 3S] ,4D,1.2261568007508687,1
9,2,3,Player 3: [QC 8C] [8D 6D] [7H 6H 2H] [JS 2S] ,4D,1.5964093534926496,2
9,2,0,Player 0: [5C 4C 3C 2C] [AD] [JH TH] [JS 2S] ,6C,3.5002517187500155,4
9,2,1,Player 1: [JC 9C] [TD 9D 4D] [5H] [AS 9S 6S] ,6C,1.952687082474831,2
9,2,2,Player 2: [QC TC] [7D] [AH 8H 7H 3H] [7S 3S] ,6C,2.259075619854577,2
9,2,3,Player 3: [KC 8C] [KD 6D] [KH 9H 6H 4H] [4S] ,6C,1.0141112232212204,2
9,2,0,Player 0: [KC 9C] [AD KD 8D 6D] [7H 3H] [JS] ,2S,2.6047652726218242,3
9,2,1,Player 1: [AC TC 3C 2C] [TD 7D] [] [KS 9S 6S] ,2S,3.42242104756773,3
9,2,2,Player 2: [8C 5C] [QD 4D 3D] [9H 5H] [TS 3S] ,2S,0.4138147854780346,0
9,2,3,Player 3: [7C 6C] [5D] [AH TH 6H 4H] [7S 4S] ,2S,2.3170072618942092,2
9,2,0,Player 0: [AC KC 6C 5C] [KD TD] [JH] [AS JS] ,9C,4.375115958107952,4
9,2,1,Player 1: [JC 8C] [8D 6D 5D] [AH TH] [7S 2S] ,9C,1.4921351172328725,1
9,2,2,Player 2: [QC 7C] [4D] [KH 6H 3H] [KS 9S 6S] ,9C,2.0850227458755652,2
9,2,3,Player 3: [4C 3C] [AD 9D] [8H 5H 4H 2H] [5S] ,9C,1.319810707565089,1
9,2,0,Player 0: [KC 9C] [JD TD 8D 3D] [3H] [AS 3S] ,8H,1.5833662614561892,2
9,2,1,Player 1: [AC 4C 3C] [] [QH JH 9H 4H] [KS 4S] ,8H,5.420356181083135,5
9,2,2,Player 2: [7C 5C 2C] [KD 4D] [AH 2H] [JS 2S] ,8H,0.20991163515506142,1
9,2,3,Player 3: [] [9D 6D 2D] [KH] [QS 9S 8S 6S 5S] ,8H,0,2
9,2,0,Player 0: [8C] [KD 5D] [TH 9H 8H 4H] [JS 7S] ,5S,2.1166466521088587,2
9,2,1,Player 1: [AC 4C] [JD TD 3D] [AH 7H 5H] [3S] ,5S,2.1734737533688864,2
9,2,2,Player 2: [QC JC 7C 5C] [QD 9D] [] [QS 4S 2S] ,5S,3.3262902007606514,3
9,2,3,Player 3: [TC 9C 6C] [AD 7D 6D 4D] [] [KS 8S] ,5S,2.755491854457161,3
9,2,0,Player 0: [2C] [AD 4D] [9H 3H] [KS QS 8S 5S] ,2H,1.9264688171152433,2
9,2,1,Player 1: [] [KD JD 9D 8D 7D 6D 5D] [] [9S 7S] ,2H,0.28020341482627803,0
9,2,2,Player 2: [JC 6C] [TD 2D] [QH 8H 5H] [JS 2S] ,2H,2.844712412991268,3
9,2,3,Player 3: [AC QC 9C 5C 4C] [] [AH TH 4H] [6S] ,2H,6.070193068203224,6
9,2,0,Player 0: [TC 8C] [KD JD 2D] [6H] [8S 3S 2S] ,3C,2.033277446892974,2
9,2,1,Player 1: [AC] [AD TD] [JH TH 4H 3H 2H] [5S] ,3C,2.2315719867090285,2
9,2,2,Player 2: [4C 2C] [8D 4D 3D] [KH QH 7H] [4S] ,3C,1.2757903747930401,1
9,2,3,Player 3: [JC] [7D 5D] [9H 8H 5H] [JS 9S 6S] ,3C,3.137186369729353,3
9,2,0,Player 0: [TC 6C 5C 4C] [JD 9D 5D] [QH 9H] [] ,AD,2.9639643634875172,3
9,2,1,Player 1: [KC 2C] [QD 6D 4D 2D] [8H 3H] [AS] ,AD,3.5798432234984348,4
9,2,2,Player 2: [9C] [8D 7D] [KH JH 7H 5H] [QS TS] ,AD,0,0
9,2,3,Player 3: [AC 3C] [TD] [AH TH 6H] [9S 6S 5S] ,AD,2.7575207806060833,3
9,2,0,Player 0: [QC TC] [6D] [9H 8H 5H] [AS JS 8S] ,JH,2.419590416857325,2
9,2,1,Player 1: [KC 4C] [TD 9D 8D 3D] [7H] [7S 6S] ,JH,0.6800545543266318,1
9,2,2,Player 2: [JC] [QD JD 5D] [AH QH 6H] [TS 3S] ,JH,3.809064984142453,4
9,2,3,Player 3: [8C 3C 2C] [7D 4D] [TH 2H] [KS 5S] ,JH,1.3065104703470583,1
9,2,0,Player 0: [AC 3C 2C] [8D 4D] [KH 4H] [QS 4S] ,9C,1.8988102108512914,2
9,2,1,Player 1: [JC 7C] [KD TD] [8H 7H] [JS 9S 2S] ,9C,1.7165975292558224,2
9,2,2,Player 2: [6C] [5D 2D] [QH 6H] [AS TS 6S 5S] ,9C,1.3963360605966142,1
9,2,3,Player 3: [4C] [JD 7D 3D] [TH 9H] [KS 8S 3S] ,9C,2.5081873682718885,3
9,2,0,Player 0: [QC JC 9C] [AD 7D] [6H] [5S 4S 3S] ,3H,1.2330449900492229,1
9,2,1,Player 1: [AC KC 8C 6C 3C] [] [KH QH] [KS 6S] ,3H,4.018928858418394,4
9,2,2,Player 2: [TC 5C 4C] [JD 9D 6D 4D] [8H] [7S] ,3H,0.2978535522688103,0
9,2,3,Player 3: [] [KD 8D 5D 3D] [JH TH 9H 7H 2H] [] ,3H,6,6
9,2,0,Player 0: [QC 5C 2C] [9D 3D] [4H] [7S 5S 3S] ,8D,0.7189424812905413,1
9,2,1,Player 1: [9C 7C 6C] [KD JD 5D] [QH] [9S 8S] ,8D,3.4093766070954397,3
9,2,2,Player 2: [KC 4C] [6D] [AH KH 9H 7H 3H] [KS] ,8D,2.673446387316181,3
9,2,3,Player 3: [JC 8C] [TD 7D] [TH 5H] [AS JS TS] ,8D,1.8676769482041666,1
9,2,0,Player 0: [AC TC] [TD] [TH 9H 6H 4H] [7S 4S] ,3S,1.6278295512014886,2
9,2,1,Player 1: [8C 6C 4C 2C] [7D 6D] [5H] [JS TS] ,3S,2.3541666666666665,2
9,2,2,Player 2: [3C] [AD JD 3D] [AH KH] [AS QS 2S] ,3S,5.451745041268259,5
9,2,3,Player 3: [JC 9C 5C] [KD 9D 2D] [QH 3H] [5S] ,3S,0,1
9,2,0,Player 0: [TC 9C 7C] [TD 5D 4D] [9H] [9S 5S] ,JS,0.6370137607323818,1
9,2,1,Player 1: [AC JC] [AD 9D] [JH TH 7H] [AS TS] ,JS,4.764503905142904,5
9,2,2,Player 2: [KC 6C 5C 4C] [JD 7D 6D 2D] [] [7S] ,JS,0.5431019592796231,1
9,2,3,Player 3: [2C] [QD 8D 3D] [QH 8H] [KS 8S 2S] ,JS,1.6792840033085215,1
9,2,0,Player 0: [KC 5C] [7D 5D] [QH JH 7H 5H] [2S] ,9D,1.1342237883248247,1
9,2,1,Player 1: [AC] [4D] [8H 4H 3H] [QS 9S 7S 6S] ,9D,2.1283002061346155,2
9,2,2,Player 2: [7C 4C 2C] [KD 8D] [KH TH] [KS JS] ,9D,2.8909046013018562,3
9,2,3,Player 3: [TC 9C] [AD TD 3D] [2H] [AS 4S 3S] ,9D,4.589506168124603,5
9,2,0,Player 0: [8C 4C] [TD 7D] [QH JH 4H] [7S 4S] ,JC,0.7149043179699341,1
9,2,1,Player 1: [QC TC 9C 2C] [4D] [5H] [QS JS 8S] ,JC,3.936511763492458,4
9,2,2,Player 2: [6C 3C] [9D 2D] [7H 6H 3H] [AS TS] ,JC,1.3149365817084473,1
9,2,3,Player 3: [AC KC] [JD 8D 6D] [AH 2H] [KS 2S] ,JC,4.544785422154653,5
9,2,0,Player 0: [] [TD 7D 4D] [JH 3H] [QS 6S 4S 3S] ,QC,0.12504065742677065,0
9,2,1,Player 1: [JC] [AD 9D] [KH 5H] [JS TS 7S 2S] ,QC,3.4122084908428714,3
9,2,2,Player 2: [AC 7C 3C 2C] [QD 8D 6D 2D] [] [AS] ,QC,5.350100668598194,5
9,2,3,Player 3: [KC 5C 4C] [] [9H 6H 4H 2H] [9S 8S] ,QC,1.4364031925042124,2
9,2,0,Player 0: [QC 9C] [9D 3D] [AH JH 7H 5H] [AS] ,8C,3.56688648072609,4
9,2,1,Player 1: [3C] [AD KD] [QH TH 6H 2H] [KS 5S] ,8C,1.415474867823056,1
9,2,2,Player 2: [6C] [JD TD 2D] [9H 3H] [6S 4S 2S] ,8C,0,0
9,2,3,Player 3: [4C 2C] [QD 7D 4D] [KH] [JS 9S 8S] ,8C,3.275709644713026,3
9,2,0,Player 0: [KC 4C 3C] [6D] [TH 7H] [JS 9S 7S] ,2C,1.7864312056644296,2
9,2,1,Player 1: [JC 7C] [7D 5D 4D] [KH 2H] [KS 3S] ,2C,2.1131458258470364,2
9,2,2,Player 2: [TC 9C 8C 6C 5C] [8D] [5H 4H] [QS] ,2C,4.171929959234797,4
9,2,3,Player 3: [] [AD QD TD 3D] [9H 6H] [AS TS 4S] ,2C,0.4200341322913064,0
9,2,0,Player 0: [9C 8C] [9D 6D 5D 4D] [6H 5H] [AS] ,9S,1.1337201002237118,1
9,2,1,Player 1: [2C] [AD KD 7D] [KH JH 4H 3H] [JS] ,9S,3.14908018140525,3
9,2,2,Player 2: [QC 3C] [8D 3D] [] [8S 7S 5S 3S 2S] ,9S,4.162008188684647,4
9,2,3,Player 3: [JC 7C 6C 5C] [] [AH TH 7H 2H] [4S] ,9S,0.5134249493852355,0
8,2,0,Player 0: [QC 2C] [QD] [KH 9H 8H 7H] [4S] ,6H,3.0133510782032165,31,Player 1: [TC 3C] [KD 2D] [TH 4H] [QS 7S] ,6H,1.3238603052035576,12,Player 2: [5C 4C] [] [QH 5H] [JS TS 9S 3S] ,6H,2.1506941169429683,23,Player 3: [6C] [AD TD 7D] [AH JH 2H] [6S] ,6H,3.4585252707426712,3
8,2,0,Player 0: [AC TC] [TD 2D] [8H 3H] [AS 2S] ,5D,2.93272213438718,3
8,2,1,Player 1: [9C 6C] [6D 3D] [JH] [QS JS TS] ,5D,0.48454752807445306,0
8,2,2,Player 2: [] [QD JD 9D] [AH TH 9H 5H] [5S] ,5D,4.554786049959108,5
8,2,3,Player 3: [KC QC 8C 3C] [7D] [QH] [KS 4S] ,5D,0,1
8,2,0,Player 0: [AC QC 5C] [AD QD 6D 5D] [9H] [] ,8S,1.6509217711579638,2
8,2,1,Player 1: [6C] [KD 2D] [QH 2H] [QS TS 7S] ,8S,3.178233225719739,3
8,2,2,Player 2: [4C 3C] [JD TD] [TH 8H 5H 4H] [] ,8S,0,0
8,2,3,Player 3: [KC] [] [AH 7H 3H] [AS JS 5S 2S] ,8S,5,5
8,2,0,Player 0: [4C] [9D] [AH 5H] [KS QS 9S 5S] ,6D,1.6009720579448559,2
8,2,1,Player 1: [TC 9C] [TD 5D] [7H 2H] [TS 4S] ,6D,1.1697623725240056,1
8,2,2,Player 2: [QC] [3D] [JH TH] [AS 8S 6S 3S] ,6D,1.878190811628316,2
8,2,3,Player 3: [6C 5C 3C] [KD 2D] [KH QH 4H] [] ,6D,3.640075491960583,4
8,2,0,Player 0: [8C] [AD JD TD 8D] [7H] [AS QS] ,QC,2.102274050276264,2
8,2,1,Player 1: [7C 2C] [6D 4D 2D] [JH 5H] [9S] ,QC,0.7324917868119256,1
8,2,2,Player 2: [6C] [KD QD 5D] [QH TH] [4S 3S] ,QC,1.262739429737036,1
8,2,3,Player 3: [KC] [9D] [AH KH 8H 6H] [JS 6S] ,QC,4.283269784813794,5
8,2,0,Player 0: [2C] [8D] [] [AS JS TS 7S 5S 2S] ,TH,0.5113796163870612,1
8,2,1,Player 1: [TC 3C] [KD TD 7D] [KH 7H] [KS] ,TH,2.699910361587995,3
8,2,2,Player 2: [AC JC 8C] [2D] [8H 5H] [6S 4S] ,TH,1.51775677609109,2
8,2,3,Player 3: [KC 9C 4C] [9D 6D] [AH 2H] [9S] ,TH,1.8869729067924426,1
8,2,0,Player 0: [8C] [AD QD 5D] [KH QH] [9S 3S] ,TD,3.0713305209147386,3
8,2,1,Player 1: [QC 5C 3C] [] [9H 6H] [QS JS TS] ,TD,0,0
8,2,2,Player 2: [] [9D 8D 3D] [8H 5H] [8S 5S 4S] ,TD,2.0904999999999996,2
8,2,3,Player 3: [JC 9C 4C] [6D 4D] [JH TH 7H] [] ,TD,2.6744477395777566,2
8,2,0,Player 0: [TC 9C 8C] [AD] [KH 5H] [4S 3S] ,4D,1.546413801500532,2
8,2,1,Player 1: [KC JC] [QD JD 9D 3D] [6H 3H] [] ,4D,4.145243010833645,4
8,2,2,Player 2: [QC] [TD 5D 2D] [AH 9H] [9S 7S] ,4D,1.455685598927036,1
8,2,3,Player 3: [] [7D] [8H 7H 2H] [AS KS 8S 6S] ,4D,0.7028960120387812,0
8,2,0,Player 0: [5C] [AD 9D] [AH 5H] [AS KS 6S] ,6H,3.396590967878778,3
8,2,1,Player 1: [JC TC 6C 2C] [KD] [4H 2H] [2S] ,6H,0.8249763116668558,1
8,2,2,Player 2: [KC] [QD 6D 4D] [TH 7H 3H] [QS] ,6H,2.5849339712426884,3
8,2,3,Player 3: [AC 8C 4C] [JD 2D] [JH] [JS 4S] ,6H,0.9163008351397323,2
